id,text,text_clean,label,sentiment_label,emotion,emotion_group,category,word_count,word_count_clean,length_bucket,helpfulness_score,implicit_flag,is_spam,language,manual_label_normalized,vader_label,vader_compound,vader_pos_conf,vader_neu_conf,vader_neg_conf
4245,the help desk kept me company for three hours just putting it out there hmm,the help desk kept me company for three hours just putting it out there,0,negative,Sarcasm,negative,Clothing,15,14,medium,4,1,0,en,negative,positive,0.4019,0.172,0.828,0.0
4246,First  off The representative ignored my question regarding my issue End of story,first off the representative ignored my question regarding my issue end of story,0,negative,Frustration,negative,Home & Kitchen,13,13,medium,0,1,0,en,negative,negative,-0.3182,0.0,0.839,0.161
4247,So The automated bot sent me into an infinite loop of my issue Cheers,so the automated bot sent me into an infinite loop of my issue,0,negative,Frustration,negative,Home & Kitchen,14,13,medium,3,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4248,So The email chain ignored my question regarding my issue ??,so the email chain ignored my question regarding my issue,0,negative,Disappointment,negative,Automotive,11,10,medium,4,1,0,en,negative,negative,-0.3182,0.0,0.796,0.204
4249,Okay Their phone system pretended they couldn't hear me talk about my issue !!,okay their phone system pretended they couldn't hear me talk about my issue,0,negative,Sarcasm,negative,Sports & Outdoors,14,13,medium,0,1,0,en,negative,positive,0.2263,0.137,0.863,0.0
4250,Okay The automated bot ignored my question regarding three hours Make of that what you will ok,okay the automated bot ignored my question regarding three hours make of that what you will ok,0,negative,Frustration,negative,Electronics,17,17,long,0,1,0,en,negative,positive,0.2023,0.201,0.686,0.113
4251,Well The email chain kept me company for the refund policy Just putting it out there,well the email chain kept me company for the refund policy just putting it out there,0,negative,Disappointment,negative,Sports & Outdoors,16,16,long,1,1,0,en,negative,positive,0.2732,0.123,0.877,0.0
4253,their phone system gave me a completely unrelated response about another product entirely yeah,their phone system gave me a completely unrelated response about another product entirely,0,negative,Frustration,negative,Electronics,14,13,medium,6,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4254,Right so The representative ignored my question regarding my issue Fascinating,right so the representative ignored my question regarding my issue,0,negative,Sarcasm,negative,Home & Kitchen,11,10,medium,3,1,0,en,negative,negative,-0.3744,0.0,0.778,0.222
4255,ok  so the representative gave me a completely unrelated response about the refund policy make of that what you will ok,ok so the representative gave me a completely unrelated response about the refund policy make of that what you will ok,0,negative,Disappointment,negative,Automotive,21,21,long,1,1,0,en,negative,positive,0.5267,0.196,0.804,0.0
4257,The help desk sent me into an infinite loop of hold music yeah,the help desk sent me into an infinite loop of hold music,0,negative,Disappointment,negative,Home & Kitchen,13,12,medium,3,1,0,en,negative,positive,0.4019,0.197,0.803,0.0
4258,okay their phone system gave me a completely unrelate dresponse about hold music oh well hmm,okay their phone system gave me a completely unrelate dresponse about hold music oh well,0,negative,Disappointment,negative,Sports & Outdoors,16,15,long,2,1,0,en,negative,positive,0.4588,0.25,0.75,0.0
4259,The email chain sent me into an infinite loop of my issue yeah 415,the email chain sent me into an infinite loop of my issue 415,0,negative,Sarcasm,negative,Automotive,14,13,medium,3,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4261,First  off Their phone system sent me into an infinite loop of another product entirely Take it or leave it hmm,first off their phone system sent me into an infinite loop of another product entirely take it or leave it,0,negative,Frustration,negative,Automotive,21,20,long,1,1,0,en,negative,negative,-0.0516,0.0,0.941,0.059
4263,okay the representative kept me company for my issue cheers,okay the representative kept me company for my issue,0,negative,Disappointment,negative,Sports & Outdoors,10,9,medium,7,1,0,en,negative,positive,0.2263,0.192,0.808,0.0
4264,listen the email chain ignored my question regarding hold music make of that what you will .,listen the email chain ignored my question regarding hold music make of that what you will,0,negative,Disappointment,negative,Clothing,17,16,long,1,1,0,en,negative,negative,-0.3182,0.0,0.867,0.133
4265,Ok so The automated bot kept me company for the refund policy smh,ok so the automated bot kept me company for the refund policy,0,negative,Frustration,negative,Clothing,13,12,medium,4,1,0,en,negative,positive,0.296,0.167,0.833,0.0
4267,first off their phone system sent me into an infinite loop of another product entirely,first off their phone system sent me into an infinite loop of another product entirely,0,negative,Disappointment,negative,Sports & Outdoors,15,15,long,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4268,honestly the help desk kept em company for my issue oh well smh,honestly the help desk kept em company for my issue oh well,0,negative,Disappointment,negative,Sports & Outdoors,13,12,medium,0,1,0,en,negative,positive,0.7783,0.464,0.536,0.0
4269,the email chain ignore dmy question regarding the refund policy,the email chain ignore dmy question regarding the refund policy,0,negative,Frustration,negative,Clothing,10,10,medium,0,1,0,en,negative,negative,-0.3612,0.0,0.783,0.217
4270,First off The representative ignored my question regarding my issue !!,first off the representative ignored my question regarding my issue,0,negative,Sarcasm,negative,Sports & Outdoors,11,10,medium,4,1,0,en,negative,negative,-0.3182,0.0,0.796,0.204
4271,i guess the automated bot kept me company for three hours take it or leave it ok,i guess the automated bot kept me company for three hours take it or leave it ok,0,negative,Disappointment,negative,Home & Kitchen,17,17,long,1,1,0,en,negative,positive,0.25,0.126,0.805,0.069
4273,First  off The help desk gave me a completely unrelated response about hold music Fascinating smh,first off the help desk gave me a completely unrelated response about hold music,0,negative,Disappointment,negative,Sports & Outdoors,16,14,medium,9,1,0,en,negative,positive,0.4019,0.184,0.816,0.0
4274,if im being real their phone system kept me company for three hours cheers smh,if im being real their phone system kept me company for three hours,0,negative,Disappointment,negative,Clothing,15,13,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4276,The email chain sent me into an infinite loop of three hours tbh,the email chain sent me into an infinite loop of three hours,0,negative,Sarcasm,negative,Electronics,13,12,medium,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4277,The  representative kept me company for hold music Take it or leave it ok,the representative kept me company for hold music take it or leave it ok,0,negative,Disappointment,negative,Clothing,14,14,medium,1,1,0,en,negative,positive,0.25,0.143,0.779,0.078
4278,Well The automated bot sent me into an infinite loop of three hours Yup hmm,well the automated bot sent me into an infinite loop of three hours,0,negative,Sarcasm,negative,Electronics,15,13,medium,1,1,0,en,negative,positive,0.2732,0.149,0.851,0.0
4279,Well  The automated bot pretended they couldn't hear me talk about my issue Cheers wow,well the automated bot pretended they couldn't hear me talk about my issue,0,negative,Frustration,negative,Home & Kitchen,15,13,medium,1,1,0,en,negative,positive,0.2732,0.149,0.851,0.0
4280,i guess the representative gave me a completely unrelated response about my issue yup hmm,i guess the representative gave me a completely unrelated response about my issue,0,negative,Frustration,negative,Sports & Outdoors,15,13,medium,2,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4281,Right so Their phone system kept me company for hold music Whatever wow,right so their phone system kept me company for hold music,0,negative,Disappointment,negative,Electronics,13,11,medium,0,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4282,Okay The representative kept me company for my isuse Take it or leave it tbh,okay the representative kept me company for my isuse take it or leave it,0,negative,Disappointment,negative,Automotive,15,14,medium,2,1,0,en,negative,positive,0.1779,0.126,0.795,0.079
4284,Listen The representative pretended they couldnt hear me talk about the refund policy End of story lol,listen the representative pretended they couldnt hear me talk about the refund policy end of story,0,negative,Sarcasm,negative,Electronics,17,16,long,3,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4285,The  email chain pretended they couldnt hear me tal kabout hold music ??,the email chain pretended they couldnt hear me tal kabout hold music,0,negative,Frustration,negative,Automotive,13,12,medium,1,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4286,the automated bot kept me company for another product entirely end of story lol,the automated bot kept me company for another product entirely end of story,0,negative,Sarcasm,negative,Sports & Outdoors,14,13,medium,6,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4287,Okay The help desk ignored my question regarding my issue Oh well lol,okay the help desk ignored my question regarding my issue oh well,0,negative,Sarcasm,negative,Clothing,13,12,medium,1,1,0,en,negative,positive,0.5267,0.394,0.471,0.135
4289,Honestly The representative ignored my question regarding the refund policy Just putting it out there ??,honestly the representative ignored my question regarding the refund policy just putting it out there,0,negative,Disappointment,negative,Sports & Outdoors,16,15,long,1,1,0,en,negative,positive,0.1779,0.164,0.71,0.126
4290,so the help desk gave me a completely unrelated response about hold music smh,so the help desk gave me a completely unrelated response about hold music,0,negative,Disappointment,negative,Clothing,14,13,medium,1,1,0,en,negative,positive,0.4549,0.213,0.787,0.0
4291,Right so Their phone system ignored my question regarding three hours,right so their phone system ignored my question regarding three hours,0,negative,Frustration,negative,Sports & Outdoors,11,11,medium,0,1,0,en,negative,negative,-0.3182,0.0,0.813,0.187
4292,so their phone system kept me company for another product entirely yeah,so their phone system kept me company for another product entirely,0,negative,Sarcasm,negative,Clothing,12,11,medium,3,1,0,en,negative,neutral,0.0,0.0,1.0,0.0
4294,ok so their phone system gave me a completely unrelated response about my issue end of story smh,ok so their phone system gave me a completely unrelated response about my issue end of story,0,negative,Frustration,negative,Automotive,18,17,long,0,1,0,en,negative,positive,0.296,0.128,0.872,0.0
